state_code,house_unitPrice,lease_unitPrice,center,center_lat,center_lon,cit,dist,vil,master,college,highSchool,secondary,median,restaurant,106_traffic_done,cloth_done,convStore_done,edu_all_statecode,hardware_done,hsp_and_clc,illegal_don,job_stat_code,mrt,night_club,park,ubike
554727031,652000.0,1000.0,"(25.08501094289797, 121.5519249431054)",25.08501094289797,121.5519249431054,台北市,中山區,成功里,0.16165283540802214,0.3765560165975104,0.3692946058091287,0.09249654218533887,1118,129,183,3,26,62,3,34,12,4,1,0,8,5
554527019,700000.0,1666.0,"(25.075967225568398, 121.55544541759618)",25.075967225568398,121.5554454175962,台北市,中山區,金泰里,0.1433539996975654,0.3282927566913655,0.40919401179494935,0.11915923181611975,1026,161,74,27,63,65,6,66,39,5,2,2,10,8
554527020,803000.0,1386.25,"(25.075967225568398, 121.55994422199366)",25.075967225568398,121.55994422199366,台北市,中山區,金泰里,0.1433539996975654,0.3282927566913655,0.40919401179494935,0.11915923181611975,1026,89,84,28,63,66,6,59,51,55,1,3,10,9
554527021,743500.0,1386.25,"(25.075967225568398, 121.56444302639113)",25.075967225568398,121.56444302639113,台北市,中山區,金泰里,0.1433539996975654,0.3282927566913655,0.40919401179494935,0.11915923181611975,1026,121,99,24,65,66,9,44,52,278,2,3,10,12
554627026,763000.0,1386.25,"(25.080489084233182, 121.55693974405578)",25.080489084233182,121.55693974405578,台北市,中山區,金泰里,0.1433539996975654,0.3282927566913655,0.40919401179494935,0.11915923181611975,1026,203,122,13,43,60,3,47,28,22,1,0,9,7
554627027,586000.0,1300.0,"(25.080489084233182, 121.56143743853136)",25.080489084233182,121.56143743853136,台北市,中山區,金泰里,0.1433539996975654,0.3282927566913655,0.40919401179494935,0.11915923181611975,1026,151,146,16,46,58,7,41,38,221,1,1,10,9
554527022,515000.0,1229.0,"(25.075967225568398, 121.5689418307886)",25.075967225568398,121.56894183078859,台北市,內湖區,港墘里,0.1021897810218978,0.3242700729927007,0.4416058394160584,0.13193430656934307,750,243,219,20,69,66,10,31,51,324,0,3,9,11
554527023,463000.0,1210.0,"(25.075967225568398, 121.57344063518609)",25.075967225568398,121.57344063518607,台北市,內湖區,港墘里,0.1021897810218978,0.3242700729927007,0.4416058394160584,0.13193430656934307,750,258,271,19,60,63,12,30,46,417,0,2,8,9
554527024,485000.0,1519.0,"(25.075967225568398, 121.57793943958356)",25.075967225568398,121.57793943958357,台北市,內湖區,港墘里,0.1021897810218978,0.3242700729927007,0.4416058394160584,0.13193430656934307,750,324,264,16,58,71,14,29,43,319,0,1,6,9
554627029,542000.0,1313.5,"(25.080489084233182, 121.5704328274825)",25.080489084233182,121.57043282748249,台北市,內湖區,港墘里,0.1021897810218978,0.3242700729927007,0.4416058394160584,0.13193430656934307,750,307,265,12,56,58,9,29,40,359,0,1,8,9
554527025,510000.0,1400.0,"(25.075967225568398, 121.58243824398103)",25.075967225568398,121.58243824398106,台北市,內湖區,瑞陽里,0.106828655215752,0.3142019271051529,0.4425359586649909,0.13643345901410414,742,189,167,26,60,63,21,24,53,96,0,1,6,8
554527026,554000.0,1600.0,"(25.075967225568398, 121.58693704837852)",25.075967225568398,121.58693704837853,台北市,內湖區,紫陽里,0.10811535881958416,0.3413816230717639,0.428169014084507,0.12233400402414485,750,64,138,24,57,54,18,24,49,0,0,1,4,9
554527027,572000.0,1229.0,"(25.075967225568398, 121.59143585277599)",25.075967225568398,121.59143585277599,台北市,內湖區,紫陽里,0.10811535881958416,0.3413816230717639,0.428169014084507,0.12233400402414485,750,147,172,26,53,57,18,20,52,299,0,1,4,7
554527028,512000.0,1229.0,"(25.075967225568398, 121.59593465717346)",25.075967225568398,121.59593465717346,台北市,內湖區,紫雲里,0.08707074498029649,0.2758491274160255,0.4798273597297805,0.15725276787389755,695,72,84,24,43,50,14,17,59,1,0,1,4,5
554527029,467500.0,1229.0,"(25.075967225568398, 121.60043346157094)",25.075967225568398,121.60043346157093,台北市,內湖區,紫雲里,0.08707074498029649,0.2758491274160255,0.4798273597297805,0.15725276787389755,695,16,59,24,38,46,12,15,60,0,0,1,5,5
554527032,418000.0,1229.0,"(25.075967225568398, 121.61392987476337)",25.075967225568398,121.61392987476336,台北市,內湖區,康寧里,0.10298068312651913,0.3103492388384291,0.4706409108353589,0.11602916719969295,829,95,104,13,27,24,14,7,29,3,1,0,3,2
554527033,322500.0,1229.0,"(25.075967225568398, 121.61842867916084)",25.075967225568398,121.61842867916084,台北市,內湖區,安泰里,0.0683777822338079,0.2658913174253058,0.4952877481451775,0.17044315219570885,627,50,72,12,24,21,13,4,21,0,1,0,3,2
554727044,574500.0,1142.0,"(25.08501094289797, 121.61038174440243)",25.08501094289797,121.61038174440245,台北市,內湖區,安泰里,0.0683777822338079,0.2658913174253058,0.4952877481451775,0.17044315219570885,627,1,2,10,23,26,9,9,20,0,0,0,3,2
554727045,469000.0,1125.0,"(25.08501094289797, 121.61487842142527)",25.08501094289797,121.61487842142529,台北市,內湖區,安泰里,0.0683777822338079,0.2658913174253058,0.4952877481451775,0.17044315219570885,627,0,4,11,18,21,7,4,17,0,0,0,3,2
554527034,395500.0,1229.0,"(25.075967225568398, 121.62292748355831)",25.075967225568398,121.62292748355831,台北市,內湖區,內溝里,0.08140334785599633,0.281816097225407,0.4620499885347397,0.17473056638385692,669,5,19,9,16,19,9,3,15,0,1,0,3,2
554627040,513000.0,800.0,"(25.080489084233182, 121.6199074667138)",25.080489084233182,121.6199074667138,台北市,內湖區,內溝里,0.08140334785599633,0.281816097225407,0.4620499885347397,0.17473056638385692,669,5,23,10,19,21,7,4,15,0,1,0,3,2
555027058,513000.0,1246.0,"(25.098576518892326, 121.60572850849238)",25.098576518892326,121.60572850849238,台北市,內湖區,內溝里,0.08140334785599633,0.281816097225407,0.4620499885347397,0.17473056638385692,669,0,6,0,9,28,1,8,6,0,0,0,2,2
554627016,439000.0,800.0,"(25.080489084233182, 121.51196279930006)",25.080489084233182,121.51196279930006,台北市,士林區,福順里,0.06058726220016542,0.2162944582299421,0.4681555004135649,0.25496277915632753,596,61,140,49,67,84,38,52,99,0,2,4,11,6
554627017,380000.0,886.0,"(25.080489084233182, 121.51646049377564)",25.080489084233182,121.51646049377564,台北市,士林區,福華里,0.04890185312285518,0.212079615648593,0.4919354838709678,0.2470830473575841,579,101,114,105,104,93,43,61,119,0,3,18,12,6
554627018,480000.0,1050.0,"(25.080489084233182, 121.5209581882512)",25.080489084233182,121.52095818825121,台北市,士林區,明勝里,0.09122730255961496,0.28177641653905056,0.46466856267775103,0.16232771822358347,642,177,227,111,115,105,38,65,130,9,3,21,15,6
554527012,480000.0,1222.0,"(25.075967225568398, 121.52395378681385)",25.075967225568398,121.52395378681385,台北市,士林區,明勝里,0.09122730255961496,0.28177641653905056,0.46466856267775103,0.16232771822358347,642,120,162,127,138,111,35,71,119,7,3,24,15,6
554627024,688500.0,1386.25,"(25.080489084233182, 121.54794435510463)",25.080489084233182,121.54794435510463,台北市,中山區,大直里,0.14628529875166646,0.3520785359350382,0.3920736880378136,0.10956247727548177,754,195,221,16,40,77,5,58,24,3,1,1,12,8
554727030,702000.0,1386.25,"(25.08501094289797, 121.54742826608256)",25.08501094289797,121.54742826608255,台北市,中山區,大直里,0.14628529875166646,0.3520785359350382,0.3920736880378136,0.10956247727548177,754,183,201,6,27,68,4,37,21,3,1,0,10,8
554627028,701500.0,1769.0,"(25.080489084233182, 121.56593513300693)",25.080489084233182,121.56593513300692,台北市,內湖區,西湖里,0.0921858658299716,0.2970267443597789,0.4464365755266697,0.16435081428357987,655,237,200,17,54,54,8,25,46,361,0,1,10,10
554727034,531000.0,1333.0,"(25.08501094289797, 121.56541497417395)",25.08501094289797,121.56541497417395,台北市,內湖區,西湖里,0.0921858658299716,0.2970267443597789,0.4464365755266697,0.16435081428357987,655,228,195,5,41,55,5,20,32,305,0,0,9,9
554727035,520000.0,647.0,"(25.08501094289797, 121.5699116511968)",25.08501094289797,121.5699116511968,台北市,內湖區,西湖里,0.0921858658299716,0.2970267443597789,0.4464365755266697,0.16435081428357987,655,309,224,6,44,52,8,23,33,261,0,0,7,7
554627030,614000.0,1129.0,"(25.080489084233182, 121.57493052195808)",25.080489084233182,121.57493052195808,台北市,內湖區,港都里,0.10793969849246232,0.3210050251256281,0.4373869346733668,0.13366834170854272,719,373,305,9,48,59,10,29,34,348,0,0,5,8
554627031,495000.0,1400.0,"(25.080489084233182, 121.57942821643364)",25.080489084233182,121.57942821643364,台北市,內湖區,港富里,0.0940957260975894,0.3053452893909398,0.4498660766274601,0.1506929078840107,703,289,202,24,55,63,15,23,44,79,0,1,5,7
554727037,477000.0,1266.0,"(25.08501094289797, 121.57890500524249)",25.08501094289797,121.57890500524248,台北市,內湖區,港富里,0.0940957260975894,0.3053452893909398,0.4498660766274601,0.1506929078840107,703,200,125,16,46,52,12,23,36,2,0,1,3,5
554627032,483000.0,1168.5,"(25.080489084233182, 121.58392591090922)",25.080489084233182,121.58392591090922,台北市,內湖區,湖濱里,0.12579702444208288,0.3444473963868225,0.4204303931987248,0.1093251859723698,808,57,85,25,55,56,17,24,43,0,0,1,4,6
554627033,470500.0,1285.0,"(25.080489084233182, 121.58842360538479)",25.080489084233182,121.58842360538479,台北市,內湖區,湖濱里,0.12579702444208288,0.3444473963868225,0.4204303931987248,0.1093251859723698,808,121,121,23,53,49,15,24,43,12,0,1,4,7
554727038,579000.0,1229.0,"(25.08501094289797, 121.58340168226535)",25.08501094289797,121.58340168226536,台北市,內湖區,湖濱里,0.12579702444208288,0.3444473963868225,0.4204303931987248,0.1093251859723698,808,42,65,24,53,54,15,24,37,0,0,1,4,6
554727039,750000.0,1285.0,"(25.08501094289797, 121.58789835928819)",25.08501094289797,121.5878983592882,台北市,內湖區,湖濱里,0.12579702444208288,0.3444473963868225,0.4204303931987248,0.1093251859723698,808,80,91,22,51,43,13,23,40,12,0,1,4,6
554627034,580500.0,1229.0,"(25.080489084233182, 121.59292129986036)",25.080489084233182,121.59292129986036,台北市,內湖區,紫星里,0.08911973756150902,0.3089119737561509,0.4496992892290869,0.15226899945325315,682,177,143,20,41,50,14,19,43,13,0,1,4,6
554627035,649500.0,1136.0,"(25.080489084233182, 121.59741899433594)",25.080489084233182,121.59741899433594,台北市,內湖區,清白里,0.1340956340956341,0.3574584199584199,0.4204781704781705,0.08796777546777547,907,69,76,22,36,49,12,15,46,1,0,1,4,5
554627036,596000.0,1229.0,"(25.080489084233182, 121.60191668881151)",25.080489084233182,121.60191668881151,台北市,內湖區,秀湖里,0.12493501992722232,0.3404955813550511,0.4338936059608387,0.10067579275688787,827,28,39,22,34,43,9,11,47,0,0,0,5,5
554627037,652000.0,1229.0,"(25.080489084233182, 121.60641438328707)",25.080489084233182,121.60641438328709,台北市,內湖區,秀湖里,0.12493501992722232,0.3404955813550511,0.4338936059608387,0.10067579275688787,827,42,38,13,29,41,11,9,37,0,0,0,3,3
554727042,460000.0,1229.0,"(25.08501094289797, 121.60138839035673)",25.08501094289797,121.60138839035672,台北市,內湖區,秀湖里,0.12493501992722232,0.3404955813550511,0.4338936059608387,0.10067579275688787,827,17,32,18,29,41,7,11,37,0,0,1,3,5
554727021,405000.0,796.0,"(25.08501094289797, 121.50695817287694)",25.08501094289797,121.50695817287694,台北市,士林區,葫蘆里,0.056387153030082834,0.2363028629559657,0.478854817613719,0.2284551664002325,604,68,120,15,37,73,30,29,59,0,0,1,6,2
554727022,430000.0,1083.0,"(25.08501094289797, 121.51145484989978)",25.08501094289797,121.51145484989979,台北市,士林區,葫東里,0.05635300372142477,0.2402977139819245,0.4758107389686337,0.22753854332801696,568,62,164,35,55,81,36,45,92,0,2,1,9,5
554727023,395500.0,1342.5,"(25.08501094289797, 121.51595152692262)",25.08501094289797,121.51595152692262,台北市,士林區,百齡里,0.0765891472868217,0.262015503875969,0.4522480620155039,0.2091472868217054,612,87,135,91,85,87,35,52,114,0,4,14,10,6
554727024,411500.0,1214.0,"(25.08501094289797, 121.52044820394548)",25.08501094289797,121.52044820394548,台北市,士林區,前港里,0.07618820157630762,0.2686887986625269,0.4578457129209458,0.19727728684021967,672,345,279,94,87,97,30,59,106,10,4,18,11,7
554727025,382000.0,1200.0,"(25.08501094289797, 121.52494488096832)",25.08501094289797,121.5249448809683,台北市,士林區,義信里,0.0869269949066214,0.25534804753820034,0.4685908319185059,0.1891341256366723,684,550,261,89,87,109,17,57,100,9,3,20,13,7
554827030,439000.0,1466.5,"(25.089532801562754, 121.52242267809798)",25.089532801562754,121.522422678098,台北市,士林區,義信里,0.0869269949066214,0.25534804753820034,0.4685908319185059,0.1891341256366723,684,719,327,89,80,100,20,47,105,20,4,18,10,7
554727026,471000.0,1158.0,"(25.08501094289797, 121.52944155799116)",25.08501094289797,121.52944155799116,台北市,士林區,福林里,0.10424155283968367,0.2864845434938893,0.4356578001437815,0.1736161035226456,691,174,55,86,79,110,14,53,98,2,3,18,15,8
554827032,698000.0,1500.0,"(25.089532801562754, 121.53141418196792)",25.089532801562754,121.53141418196793,台北市,士林區,福林里,0.10424155283968367,0.2864845434938893,0.4356578001437815,0.1736161035226456,691,28,64,71,61,96,7,48,78,1,1,5,12,8
554927036,935000.0,1166.0,"(25.094054660227542, 121.52688070981446)",25.094054660227545,121.52688070981444,台北市,士林區,福林里,0.10424155283968367,0.2864845434938893,0.4356578001437815,0.1736161035226456,691,596,212,76,65,94,9,42,95,6,2,6,10,7
554927037,548000.0,1383.5,"(25.094054660227542, 121.53137562893157)",25.094054660227545,121.53137562893156,台北市,士林區,福林里,0.10424155283968367,0.2864845434938893,0.4356578001437815,0.1736161035226456,691,51,123,75,56,88,5,34,79,1,1,8,10,8
554927038,635000.0,1083.0,"(25.094054660227542, 121.53587054804869)",25.094054660227545,121.53587054804869,台北市,士林區,福林里,0.10424155283968367,0.2864845434938893,0.4356578001437815,0.1736161035226456,691,10,78,64,42,84,3,33,54,1,0,6,10,7
555027043,465000.0,1071.0,"(25.098576518892326, 121.53831583123282)",25.098576518892326,121.5383158312328,台北市,士林區,福林里,0.10424155283968367,0.2864845434938893,0.4356578001437815,0.1736161035226456,691,5,90,36,34,73,1,27,44,1,0,7,8,8
554727032,526500.0,1455.0,"(25.08501094289797, 121.55642162012826)",25.08501094289797,121.55642162012829,台北市,中山區,北安里,0.1157331136738056,0.3278418451400329,0.4468698517298188,0.10955518945634267,764,204,126,4,32,56,2,27,17,10,1,0,10,6
554827036,508500.0,1386.25,"(25.089532801562754, 121.54939718970778)",25.089532801562754,121.54939718970778,台北市,中山區,北安里,0.1157331136738056,0.3278418451400329,0.4468698517298188,0.10955518945634267,764,88,131,3,21,63,0,30,7,2,0,0,9,6
554827037,417000.0,1386.25,"(25.089532801562754, 121.55389294164274)",25.089532801562754,121.55389294164274,台北市,中山區,北安里,0.1157331136738056,0.3278418451400329,0.4468698517298188,0.10955518945634267,764,103,44,3,29,58,1,25,10,1,0,0,7,5
554727033,495000.0,1229.0,"(25.08501094289797, 121.5609182971511)",25.08501094289797,121.56091829715108,台北市,內湖區,西康里,0.12242762469480295,0.32496221369608186,0.4292524125101732,0.12335774909894195,776,323,128,5,34,52,4,25,29,158,0,0,9,8
554827038,464000.0,1229.0,"(25.089532801562754, 121.55838869357771)",25.089532801562754,121.55838869357773,台北市,內湖區,西康里,0.12242762469480295,0.32496221369608186,0.4292524125101732,0.12335774909894195,776,284,81,5,33,51,2,24,18,27,0,0,5,6
554727036,486500.0,1225.0,"(25.08501094289797, 121.57440832821965)",25.08501094289797,121.57440832821965,台北市,內湖區,港華里,0.10346971769680388,0.32956099987563736,0.4366372341748539,0.1303320482527049,699,160,176,7,42,50,8,21,30,126,0,0,4,6
554827042,406000.0,1229.0,"(25.089532801562754, 121.57637170131758)",25.089532801562754,121.57637170131758,台北市,內湖區,港華里,0.10346971769680388,0.32956099987563736,0.4366372341748539,0.1303320482527049,699,19,44,7,37,46,8,18,28,0,0,1,3,6
554727040,530000.0,1300.0,"(25.08501094289797, 121.59239503631103)",25.08501094289797,121.59239503631106,台北市,內湖區,內湖里,0.11330316742081448,0.3093212669683258,0.4490497737556561,0.12832579185520362,712,169,116,19,32,46,12,17,38,13,0,1,4,6
554727041,514000.0,1229.0,"(25.08501094289797, 121.59689171333389)",25.08501094289797,121.59689171333387,台北市,內湖區,金龍里,0.07869249394673124,0.28692493946731235,0.4685230024213075,0.16585956416464892,649,84,95,19,31,47,9,13,40,1,0,1,4,5
554727043,541000.0,1229.0,"(25.08501094289797, 121.60588506737957)",25.08501094289797,121.60588506737957,台北市,內湖區,大湖里,0.12774890043982404,0.3606557377049181,0.420031987205118,0.09156337465013993,865,5,13,15,23,40,5,9,25,0,0,0,3,2
